id,institution_name,institution_description
94f35041ec1240a5bcc3b57183a0bd96,Rippl-Rónai Múzeum,
2eaca544045444fbb29ec461fdf47c0e,Palotai Klára magángyűjteménye,
a0225828d44e412db2f8067d0c27198a,Magyar Kereskedelmi és Vendéglátóipari Múzeum,
226fed0614664daf844b507e57b47148,Semmelweis Orvostörténeti Múzeum,
31c5ea8f5ea0480ca6099dc522fe1b0a,Schola Graphidis Művészeti Gyűjtemény,
1b8eeb67719b4d3fa2806358df885a7f,Országos Színháztörténeti Múzeum és Intézet,
01d054f8d20849d1a4eea650afb7b26e,Eötvös Loránd Tudományegyetem Egyetemi Könyvtár,
b63aab14c1f740cb99d0675c0f790ae6,"Evangélikus Országos Gyűjtemény, Budapest",
c49971c2f0244745b0235e5d5622de78,Fortepan,
4e6f1289086d4a82acf970d987e1e01d,Fejér György Városi Könyvtár,
65f50eb8f82f408e9976df01140035e4,Együd Árpád Kulturális Központ,
8587cead9a5f41d1b8af69da422deefb,Kuny Domokos Megyei Múzeum ,
1b710588f97a40a4868c53cf7b68702d,II. Rákóczi Ferenc Megyei Könyvtár,
56f7c87f33404f9daba19d976d90181f,Liszt Ferenc Emlékmúzeum és Kutatóközpont,
d3f1782191874781be3ac7e45394a77d,Fővárosi Szabó Ervin Könyvtár Központi Könyvtár,
45e3eeafb93742989643eeb859ef2e66,Hollóházi Porcelánmúzeum,
fd4b2cbbbd23409b9e1b42998af776f8,Déri Múzeum,
025ab4bd5de6421d8be96ed349a8bb82,Egységes Magyarországi Izraelita Hitközség,
973cacd5ac0b4e22bf989f00fa5fe024,Aggteleki Nemzeti Park Igazgatóság,
77a081716a034a4c8ce95446dd3ab469,Debreceni Egyetem,
bdb9ca86f3584a84b1bfc66403b4891f,Diafilmtörténeti Gyűjtemény,
326def3551de48cdb4e0742e945338c6,Csorba Győző Könyvtár,
01e63033ae0b47a482933c5735e2396f,Μουσείο Μπενάκη,
6a5e8c0634ab4424a750e18dcc56731d,Φιλολογικός σύλλογος Παρνασσός,
0280458ab23243b380594d76529e2f9d,Λαογραφικό Μουσείο Μετσόβου,
f8c591477107468f9180be23f90b400b,"Ψηφιακό αποθετήριο Ιστορικού και πολιτιστικού αρχείου Στέφανου Κότσιανου""",
1be75fd8ff2c4e828d3a5f76d24e3a90,Ίδρυμα Αικατερίνης Λασκαρίδη,
26fb687b250141eca23f5b387fc9b9e8,Ελληνικό Κέντρο Βιοτόπων – Υγροτόπων,
fb1c5b290577412d91c4d0964facfc72,Κοινωφελής Επιχείρηση του Δήμου Μάνδρας - Ειδυλλίας,
b0b68a453fb84010973ee9ca52aaeca7,Αποθετήριο Δήμου Χαϊδαρίου,
2312d127d16849c4aea6638f61b728c0,"Γενικά Αρχεία Κράτους, Αρχεία Νομού Ροδόπης",
7a20eddd764d47b3ac00e2c4bac049f1,Zoologisches Forschungsmuseum Alexander Koenig,
762625f1f9b64a95bdd640befda5c8b9,Αρχείο Καβάφη,
64b928ac09cd4bfe8efa16e5ad4a33a6,Αποθετήριο Δήμου Τριπόλεως ,
74304b968f01442ca15bb03f0774d6e3,Ινστιτούτο Πληροφορικής - Ίδρυμα Τεχνολογίας και 'Έρευνας ,
dca5b0e2df7149618f99e0db311bb3bb,Ίδρυμα Βαρώνου Μιχαήλ Τοσίτσα,
a44649e1e36d462fa1c55f8e4fbc3879,Verwaltungsinformationszentrum des Bezirksamtes Charlottenburg­ - Wilmersdorf von Berlin,
002d9acad07741f98839e83997412831,Wegemuseum Wusterhausen,
524ad4adafe249b18e9d6f234ced1bc6,Zentral- und Landesbibliothek Berlin,
3c317ad2825d425092adca19eb6ca639,Wilhelm Busch – Deutsches Museum für Karikatur und Zeichenkunst,
928e144dfaaa4c409d0e395b4be66b2b,Zentralinstitut für Kunstgeschichte,
a5079122961249158ecfc516106adb14,Volkskunde- und Freilichtmuseum Roscheider Hof,
305edc03a0e94b2e86943ae46bc76511,Zeppelin Museum Friedrichshafen,
739a52eb084248e59d2c9df48e5d7dbe,Weltkulturen Museum,
a514daaeda234b369632d4b058a50a9f,Wendland-Archiv,
3d59f66aa82d4d0f8ddc312a5fd44749,Verbundkatalog Kalliope,
3654283c8bcf418abe5304548472818f,Universitätsbibliothek Stuttgart,
0da198db45534337b4c1395cffea6f41,Veikkos-­archiv,
e83d23d126204f3f86ffca66bc89c5d5,Universitätsbibliothek FAU Erlangen-Nürnberg,
0c3979f416594733a27bf316e47fdb52,Universitätsbibliothek Kassel – Landesbibliothek und Murhardsche Bibliothek der Stadt Kassel,
1d50c91e6bb34e39a4376c58c9db2ec2,Universitätsbibliothek Johann Christian Senckenberg,
7c999c19181642de92951c5b265f0855,Universitätsbibliothek der Ludwig-Maximilians-Universität München,
505991a708f94ed9b29f0368810b0121,Universitätsbibliothek Leipzig,
f67630bb8fd94472a4658d7cafebbb13,Universitätsbibliothek Heidelberg,
c3b244e687714530ada0a6bdc9114587,Universitätsbibliothek Chemnitz,
7d2d82acbb3a439584111403f0b34cad,Universitätsbibliothek Freiberg,
af279c027bd247be96bdbfa28da049e0,TECHNOSEUM Landesmuseum für Technik und Arbeit in Mannheim,
aac8fdbada944fa59087e0681b5a3308,Thüringer Universitäts- und Landesbibliothek Jena,
5a40ddf06e1e41e5949215fbf3d7e60c,Technische Sammlungen Dresden,
1b8ecf4e9be5400ead35d9a28bf9c4c3,"Universität Leipzig, Humboldt Lehrstuhl für Digital Humanities",
e87cbdce0a704fbabb7ba9179fd1df53,Universität zu Köln,
6acc4b1cdf79466caf9d82e3a675a4d6,Transmediale,
f7650ea082a644c69e0c55438c7a26de,Technische Universität Berlin,
8bfc9bfc223e42629ec2d55328abc8c3,Überseemuseum,
9c20da3543a148379da39fd8d32685f7,Universitäts- und Landesbibliothek Darmstadt,
118a02cddef14c8899150d21c4762f25,Universitäts- und Landesbibliothek Sachsen-Anhalt,
be0dcd9bf3544331b8873a30babc4167,Stiftung Berliner Mauer,
2fd9839c4eac4d34aee24de644df7a11,Südsee-Sammlung und Historisches Museum Obergünzburg,
475e81ee6381498fb0b6749f07b05170,Stiftung Haus der Geschichte der Bundesrepublik Deutschland,
dd9e3ef273784c96beafddd7edcb6922,Stadtmuseum Einbeck,
2acc68726d3b4265a1365471e003d84f,Stadtmuseum Landsberg am Lech,
abfcdaf81136404cab91925a682b72b3,Stiftung Kraftwerk Hirschfelde,
b5bc50b850cc48e2868f5bb0b1702f6d,Stadtmuseum Tübingen,
b17ef269ac684e13aeda5c9b19c21395,Stadtmuseum Deggendorf,
4dc2836f9cd94fc583878b5a707ea5cf,Stiftung Schloss Friedenstein,
ca05fcd2e06141a5b88b6945f8c62f0c,Stiftung Stadtmuseum Berlin,
2e1d5e516b654295ad0bbfbcdb067373,Stadtarchiv Speyer,
edcf07c0bfec489aaf6ecc116656da04,Stadtarchiv Lüneburg,
6de2f73d8ea84617ad3a43161405fdf7,Stadtarchiv Hannover,
7e22d75fa3ca43e8a21ee6358b12fbae,Stadtarchiv Stuttgart,
b9f90c46ae95475fbb283d16c7af2061,Stadtarchiv Darmstadt,
5bdc9ede675343c2801d41809bd4d3e5,Stadtarchiv Linz am Rhein,
c3983b927c9841528c60eacaec4e2851,Stadtarchiv Kerpen,
1cb2eaec672a4c41a875014ea21b5544,Stadtarchiv Verden (Aller),
681c3c0ea2be4ee0aeb0191a6e9f8e03,Staatliche Kunstsammlungen Dresden,
5534a432159c45c4bbe23d7db3955e3d,Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky,
0ecaf943875b4598a9d75575ea570018,Oberharzer Bergwerksmuseum,
a50e26e6ca354b4e8ad1b44fc80c21a7,Sammlung Frauenstift Gandersheim,
7eae8611647641f1a660d4425f49ec8c,Rechnermuseum der GWDG,
1d15b8d68ebe48b0bed9bf4dde9909df,Rheinische Friedrich-Wilhelms-Universität Bonn,
e6aac1749a3b483cbcacfdb798c65d45,Sächsische Landesbibliothek - Staats- und Universitätsbibliothek Dresden (SLUB),
171fd0a87beb4ab9bad631df8a202db3,Staatsbibliothek zu Berlin,
8675dfb2c68b4d2bb6bc044a3f55037d,Staatliche Kunsthalle Karlsruhe,
646bff42d3d14a25ab1aa303f8fc84ba,Schulmuseum Bremen,
a17ff2ebd1bc44d6b67212046313650a,Museum Hameln,
64fb8a38d04146958f3c13f73500a4b1,Niedersächsisches Landesamt für Denkmalpflege,
1fbdbdc7cef34f41989f56080bbdaf95,Museum Schloss Moritzburg Zeitz ,
676100bee5e74d5baad94f0f64af983c,Museum Schloss Herzberg,
e24069c078c740c5bc1579e87ebdba46,Niedersächsisches Landesarchiv,
68f35eba4383424a9688d382c1c2ad64,Niedersächsische Staats- und Universitätsbibliothek Göttingen,
0a37974c31aa44b6bdae92b92072db28,Museumsstiftung Post und Telekommunikation,
0bd0b128c16145e897b1e46c484f5f89,Museum Schloss Fürstenberg,
201008e035754a5ca9c6c55e498e7519,"Museum für Kommunikation Nürnberg, Museumsstiftung Post und Telekommunikation",
4791a2a05ce545eea8e6b751a62a263f,Museum für Naturkunde Berlin,
5ccd51d3555a422684fd2f5822f02e0f,Museum Burg Posterstein,
7f17dfbc3d6647bcaaf3fdef97aadc0e,Museum der Universität Tübingen MUT,
071d1f12cc6d42f89dc96bf2757013a5,Museum August Kestner,
105b9415df1b447f9670d797fec01184,Münchner Stadtmuseum,
809a84dcb56e4e529aeddfd6999d89a5,Museum für Hamburgische Geschichte,
85ba32ff677843f2a16777fc9a5123d2,Museum für Abgüsse Klassischer Bildwerke,
ddb20f4ed58144358b104b2a62a61e1b,Leibniz-Institut für Ost- und Südosteuropaforschung (IOS),
5a2461fb297148688f4873e3b40d4344,Landesmuseum Württemberg,
8b479dca81eb459cb0489f26b8cf5c40,Leipziger Städtische Bibliotheken,
838ead0e886441879f9c1d1b334db5b2,Monacensia im Hildebrandhaus,
b98581ca28da4f28b347597d768980ad,Lette-Verein Stiftung des öffentlichen Rechts Berlin / Bereich Bibliothek und Archiv,
f3bc5851d7504be2a2d5145680b8b7de,Max-Planck-Institut für Wissenschaftsgeschichte,
4c623ac3aa11450b8fce7fc00e2f9bdd,Leibniz Institute DSMZ - German Collection of Microorganisms and Cell Cultures,
5650f555c81245f0b503b06386d83482,Martinus-Bibliothek,
f85e3e6b25094ad1af5430c2f1380bab,Lindenau-Museum Altenburg,
774b32ede6f14f88b1682347e370657e,Kreis- und Stadtarchäologie Gifhorn,
9fe6ec33e5e84003816dae72d01e37ba,Kreisarchäologie Rotenburg (Wümme),
25949e3761d740aba6e7bb3d4fc082d9,Konrad-Adenauer-Stiftung,
da6527d3d2e54fbf9375d8c26b7dfb04,Landesmuseum Natur und Mensch,
0e271b3d64c9460b8f01219c79ec7139,Landesmuseum Hannover,
3ca97b94019742c0ab176268a49e2a01,Jüdisches Museum Berlin,
0435ba51a8c14ae49a75ee30948d84e9,Johannes Gutenberg-Universität Mainz,
d24811bee5854ec2996024498ccc5df1,Jüdisches Leben in Unterfranken (e.V.) / Stadt- und Stiftsarchiv Aschaffenburg,
5ad5098bfbda46f49933a1814ae912da,Katholische Universität Eichstätt-Ingolstadt,
e4d64c4774d1421ab9ecfd4b6af7e517,KZ-Gedenkstätte Dachau,
18507a7f1f10415da742fecf965daa4f,"Institut für Klassiche Archäologie der FAU Erlangen-Nürnberg, Antikensammlung",
7ab00967f1394887840258a9522f238b,"Humboldt-Universität zu Berlin, Institut für Kunst- und Bildgeschichte",
0ea0077179dd49b5bdbe18d65960ac1b,Industriesalon Schöneweide,
218d23d240484f478dea28c56c4e7d13,Historisches Museum Hannover,
7e97167497be4f3c9d377b7b7416e5d4,Hochschule Mainz,
3b64918ecdcb4f33977912d38ae9b2ee,Johann Wolfgang Goethe-Universität Frankfurt am Main,
37f734c0d4c34d389c2a548c21c662f5,"Hochschule für Musik und Theater ""Felix Mendelssohn Bartholdy"" Leipzig, Bibliothek/Archiv",
e5075ae204ae434badae5e869352b7ee,"Hochschule für Technik und Wirtschaft Berlin, Historisches Archiv",
f8dd2d37da2b47c39ffe2262fc662526,Institut für Theaterwissenschaft der FU Berlin,
801d9d80853d4e3f807c0989cc9673e8,"Institut für Stadtgeschichte Frankfurt am Main, Abteilung Zeitgeschichte und Gedenken",
52a24e9a04c64c078dee8f4ab054882d,Historisches Museum Frankfurt,
ae6c2ec8fe1640709551fd06ac40d1fe,Gleimhaus - Museum der deutschen Aufklärung,
ba5a641c460e42b59e3cf3e331b3d8ce,Georg-August-Universität Göttingen. Zentrale Kustodie,
4b450720702144a0af0a481278fbd5e7,Gerda Schimpf Fotoarchiv,
ca36410697154b9fbac8897b09326173,Georg-Eckert-Institut – Leibniz-Institut für internationale Schulbuchforschung,
062d86337b074f4c901fb021fdc80248,Herzog August Bibliothek Wolfenbüttel,
ffcfbbf805e44c08a92c1032d98a4429,Heimatmuseum Obernfeld,
d55788cc19664f68bbab417c9f29e135,Herzog Anton Ulrich-Museum,
281c45e717d04884adb16c3a1b0e306c,Staatsarchiv Darmstadt,
a84dd0bd5f1a4218805cd5e062f9cdc3,Haus der Geschichte Baden-Württemberg,
1fd01e8debec4a18a923ae0740cf1407,Forschungsbibliothek Gotha der Universität Erfurt,
ca360c4215574ae3ab8ea6558ed02220,Ethnologisches Museum Berlin,
75b35bdb94024f13bba527eba146bcdd,Emslandmuseum Lingen,
5f24247b965a4058a8a74dc12326ee8a,FHXB Friedrichshain-Kreuzberg Museum,
b0af38ad6a99441faa3b7f2adf1210d1,Gedenk- und Bildungsstätte - Haus der Wannseekonferenz,
402ad4da1ba34f848370f959daff4158,Evenburg,
16bf54bf447c4662998334299b05ad17,Ernst-Haeckel-Haus der Friedrich-Schiller-Universität Jena,
1afbccad43ef4737b49253077ebf8d54,Georg-August-Universität Göttingen. Physicalisches Cabinet,
d343436c1a124a7081e1f9940013a4d1,Generaldirektion der staatlichen Archive Bayerns,
db588dd9e8fa4d669b8e442fc0a33107,Europäisches Brotmuseum,
a322692fdeeb42538905dc9237b1b6cb,Deutsches Filminstitut - DIF,
55b6bef0fe514c8ca58fee60a922f2ec,Computerspielemuseum,
24e9a8085d3f4eb293027cfe169d3230,Deutsches Museum,
d79f8242aea44e088943effbbb84d122,Christian-Albrechts-Universität zu Kiel,
34a593b51ab346b5a127ebce0f126a9a,Deutsches Technikmuseum,
e8df469acc444dd28269f55a7dbe6d70,Deutsche Fotothek,
8d604099bd034cc69f4a8466c776710a,Digitales Naturhistorisches Archiv Darmstadt,
91d07675dabb4ca19dc22bfe211a3383,Deutsches Buch- und Schriftmuseum der Deutschen Nationalbibliothek,
ee676c80fc9746928f539f9c28fd0a73,Deutsches Spielearchiv Nürnberg,
384b69c5a607455aa3302bc9e93779c2,DB Museum Nürnberg,
f90dc50e890f4d3fbdac74a3427e640c,Bauhaus-Universität Weimar,
9fcd165c178747c18fd38a8acc5d9bc9,Braunschweigisches Landesmuseum,
c1c6844c87f64fb68a05ebe503e22f5e,Brück & Sohn Kunstverlag Meißen,
dda4dd5f360747d48c61546e4c7da2dd,Carl von Ossietzky Universität Oldenburg. Universitätsarchiv,
99f71f8ad0384693938868b8d83ebb2c,Botanischer Garten und Botanisches Museum Berlin,
3726ba81c3a64af99cb802879c66a2d8,Bundesanstalt für Wasserbau (BAW) Infozentrum Wasserbau,
e872c88db35f4009a6584f6eb7968a51,Bundesarchiv,
fbbf095811844a4daf8a1de6d49b5eae,Bibliothek für Bildungsgeschichtliche Forschung,
23334188d31c4d39a6387b099b0849ef,Anhaltische Landesbücherei Dessau,
281c3f96692c4e1a9150bf0482880602,Archiv der deutschen Frauenbewegung,
39a8a81eb06f41528419fb337fdbb01e,Université de Caen Normandie,
09feea5dfc324b479fa8196491f99b9c,AutoMuseum Volkswagen,
75224be58f774595847831201e1d8e7e,Architekturmuseum der TU Berlin,
a3157d726e434858ad44d456397dce89,AlliiertenMuseum,
e3673644a8f7431392cf1aaa007645b9,Arolsen Archives,
a44b560a346841fdb164834b4efd330b,Université Bordeaux Montaigne,
6b4b0fb26b064673ab494b1eac262782,Musées départementaux de la Haute-Saône,
3358ec037cbd4cefaf0be995d5d2c0fb,Muséum de Toulouse,
60dc9c3c2c794357ba1fd70c89019c8c,Musée des Beaux-Arts de Nancy,
1033b8cf6de0461c8b0132f767f8865f,Muséum national d'Histoire naturelle,
31bbe9af379f4629b9180ca633410f0e,Musée de Die,
707db9f2939a4ca382ef4b0ca2a1b778,Musée de Bretagne,
1dec2c45b283421689422b948396abc3,Musée départemental Albert-Kahn,
7de2e8b52f164781aaffffc2768095fa,Médiathèque François-Mitterrand de Poitiers,
fcea7c1794a6437f8548707933ccca46,L’Héritage des ponts et chaussées,
920c6d8b6ec64d609de141b78ecdafc8,Lo CIRDÒC (Occitanica),
07fcb52d5c0846d2a9e3f5e01df58a1e,Limédia - Bibliothèque numérique du Sillon lorrain,
f88c6696652c4ddbab7b9f3908c60e40,La contemporaine,
abacf722d74f4619ae2cc4487f3dc21b,Maison méditerranéenne des sciences de l'homme,
04d785f49647434189c85e416eb02a4c,Centre des monuments nationaux,
b59bc1193d8540ecb67469a86f2918a8,Fondation pour une Histoire Juive Universelle,
df2131aa12f94468a577ef8452399c5a,"Institut national de recherche pour l'agriculture, l'alimentation et l'environnement",
57e253f4fe2a444a8da5c370381de89c,École nationale vétérinaire de Toulouse,
7870ac2728f54219a0a45b7bdf287086,Bibliothèques de l'Ecole normale Supérieure-Paris,
1371f40358e04cb499f4268ae499fb48,CNES,
803cde19a484448193891a3306879dde,Bibliothèque virtuelle de l'université de Poitiers,
7637927fd88947baaa5d70b278de1fb7,Bibliothèques de Nancy,
af869f8ef35946b0b628b9cd58560ef2,Centre National de la Danse,
9147df1233284189bf3a258ef9b7087a,Bibliothèque numérique du Cirad en agronomie tropicale,
79d6163fa3a8478f867b7a1051c2d60d,Bibliothèque numérique du Limousin,
7dd15d0a9f1c4b029685847041800787,Bibliothèque municipale de Toulouse,
426d19e853854171a4dc6fd9c65d45db,Bibliothèque numérique de la ville de Périgueux,
ae81f047784c4627a3c1e43a4280dced,Bibliothèque patrimoniale Méjanes - Michel Vovelle,
622b80538d4d41109f3e3ccf6f10dd40,Bibliothèque universitaire de Grenoble Alpes,
d360d1a0f0764ca3a6e6ecba1504377e,Bibliothèque universitaire des langues et civilisations,
577515dc3b92468498e6df88df6e9f84,Bibliothèque municipale de Nantes,
9937a073a93e410daaf86ff6fb384d8f,Bibliothèque nationale et universitaire de Strasbourg,
c873d740bd5245d0960cc65a6ddcccf6,Bibliothèque patrimoniale numérique de Mines ParisTech,
4480dc749adf4ca681536c71c56754c7,Bibliothèque de Sorbonne Université,
92a77c41c9d04b9da4a34547944e91fa,Bibliothèque municipale de Grenoble,
985dc625fe0e431d994a531131bcf7ec,Bibliothèque interuniversitaire de la Sorbonne,
45b858fd977b4b6296a721a0101ce6d3,Bibliothèque et Centre de recherche en informatique de MINES ParisTech,
06dfca11c88f44e99dee7bbd9eeb51f8,Bibliothèque interuniversitaire de Montpellier,
c37881974a904381954a2a46c9d6fc42,Bibliothèque Medem - Maison de la Culture Yiddish,
4f789869e4cf4250915bcd3684fea819,Bibliothèque interuniversitaire de Santé,
5cfd56b51adc436f95ffdd5940b8a69e,Bibliothèque de l'Institut national d'histoire de l'art,
1530af643ac64606821c765ca2e463d9,Villa Gyllenberg,
f8c35ee2ad394bdca23be8fc1be2ab44,Archives départementales des Hauts-de-Seine,
b5e1a2389a334057bb6bd41cfd62a6ed,Babord-Num,
14efac2a7869424c9607363b5e9851c4,Väylävirasto,
5cfdd732570c43c9a42bbf6534224f91,Archives départementales de la Charente,
3a29579228684b87b095940fe2cbeee4,Yleisradio Oy,
0c6041fce8294d238b243b205075dc3b,Turun museokeskus,
24615cc7d00749819c0d5350461cc964,Uudenkaupungin museo,
b6788ccdf3294dae854e2c6cc7763010,Svenska litteratursällskapet i Finland,
c54f7b800fdc4deab914205c277789e3,Taideyliopisto,
2d1b036604764c1685abe459c858770e,Vantaan kaupunginmuseo,
57aa334bf5914b3cbd5c76a15cb011c6,Valkeakosken museot,
bc8ded8d50f047eaa1ffbab75d490c1c,Suomen valokuvataiteen museo,
1edd8f602d054381aa8d2c644751e4bb,Työväenliikkeen kirjaston julkaisuarkisto,
000f9586f0724f12a1f2e8d9fab83331,Suomen melontamuseo,
83db3365cfed4a9a943618d3db3a2780,Varkauden museot,
4c4bf6b5cc3147558d374e6139d922de,Suomen ilmailumuseo,
58a92af2bb08406baab2ffb8a8aaca26,Rauman merimuseo,
b6d995c555104a3f81c5b4eff4718369,Sibelius-museo,
57e9aab074e14c399a7a3ed036ae745c,Salon historiallinen museo,
7661256d8b4b4e97a6b66d359c7ca437,Poikilo-museot,
c4ce50afaa6149e7be501ff7f8a78e35,Pielisen museo,
18ddd1292ce9425cadcbb3d47a23b2e6,Siirtolaisuusinstituutti,
53d5ffbea7704fb79e8acccce69daed6,Sotamuseo,
766d6572ef34451994bad099234251c9,Satakunnan museo,
eb0fb56947884ab2a2ae3dd3e27d3a61,Suomalaisen Kirjallisuuden Seura,
6a5c9857b9444223a1f02c5e4dbc2948,Mäntsälän museotoimi,
ac10433c61c148d6ab69dbce3d713712,Nurmeksen museo,
654ef97538414b3c9546e79f11a947e8,Loviisan kaupunginmuseo,
aecb356187f14e5884a18c57dc199865,Lappeenrannan museot,
5b94106ad3de423baa4095ced465203f,Museovirasto,
8dd0234dafa9437b8c9f16166b46c24f,Kymenlaakson museo,
036266ce2c0442f68efdd8142583fcf0,Naantalin museo,
1dc6647e00ef4f2e9e4a0144cca398e2,Lahden museot,
b07a2ca775b34575a708589d7c1dfab1,Lusto - Suomen metsämuseo,
7d6a45fc50ee44fa93b1d39a5942625e,Nurmijärven museo,
c63895a60d8b4db6b8a9c1d6a1d6e270,Järvenpään taidemuseo,
1c53faf4de8c4b5cbc2b09e4551907a5,Kustavin museo,
43c903f8a2c24fd7b93eb4f937d731d2,Imatran kaupunginmuseo,
cc408cd806874fc7858e1b088bb44f1f,Keravan museopalvelut,
fa8392f60cd941b79cf487105dd4fda2,Kansallismuseo,
00a21626ecab4c3fb8ec802ebfeae7da,Kuopion kulttuurihistoriallinen museo,
adcb03896a234de6b1bb130446323803,Helsingin seudun yliopistollinen keskussairaala,
fa40a10258574deda9350aaceab6ff74,Ilomantsin museosäätiö,
d823000f239a47dfaa14760c5b12541e,Helsingin kaupungin­arkisto,
13968753b1c34f739488361defb5f101,Helsingin kaupunginmuseo,
5eba143c81514c6ebaddb32f0168aa87,Aalto yliopiston arkisto,
c4e66c39c9ac4e4fa533cc0febd792c0,Forum Marinum,
3cb66989459c476883eac80559e9ec7b,Arkkitehtuurimuseo,
1dd5affb5c004bb0beee6ff4cda31c49,Asikkalan kulttuuripalvelut,
04e4b57de3dc4e0d9f007f82af0fb489,Ett Hem,
b747dea6c1134803904d2b7d204b23c6,Gallen-Kallela museo,
55670e2c3a824d5e8106d26b02487ad5,Forssan museo,
57e352bf151846f18314a3246f07e348,Haminan kaupungin museoiden,
976c0020128e4810b08a5aef14b934f9,Tartu Kunstimuuseum,
44b867c8b6d0496ca8406db13d5ff4b8,Tallinna Kirjanduskeskus,
7b2eee192da64819ac3a752f1cbabd90,European Space Agency,
ff6c9945022d4901be7fac43547ab442,Võrumaa Muuseum,
650caa58b3944a6b98d1f40ed05b23a8,Viljandi Muuseum,
510e71519fed4612bbfd2fab0508fad1,Tartu Ülikooli loodusmuuseum,
8eaec679d6a64ca89829364d43d83287,Valga Muuseum,
d906d17a06454c9c98ce520b85351d21,Tartu Ülikooli kunstimuuseum,
d243f9c8f52c470e980ced3637b53db3,Underi ja Tuglase Kirjanduskeskus,
df7da42499ab43d980896e6bed6a4fca,Tartu Linnamuuseum,
8b70b8e4bf2344149aee3305d608f551,Rannarootsi Muuseum,
1809bf0b144a439496f5539b2126c8aa,Setomaa Muuseumid,
b0f2f253274442519d13644f618cd774,Rahvusraamatukogu (Digar),
1ba0231e4c9746e5b103f7832a0bed48,Rannarahva Muuseum,
498128c6415d42faa2ceef2d64501178,Põltsamaa Muuseum,
908148d00e7b4e0ca276085cfe87bebd,Rahvusarhiiv,
7c6211f7b79744dbaa0bdadfacfde5bc,Raudtee- ja sidemuuseum,
935851b697f4413e8acb19305997e5fb,Ruhnu muuseum,
aee856fb136d42d4bf152db8b938999c,Saaremaa muuseum,
c0505a9c8fd842bfab4fa1e00b24b98b,Pärnu Muuseum,
c37130fd7704438c918b5427a1b1d658,Järvakandi Klaasimuuseum,
ddd80a7d93fe4a91b5a2a18641d9bb56,Karilatsi Vabaõhumuuseum,
2a9b4618b2264ba7b0a908e5814bdea1,Palamuse O. Lutsu Kihelkonnakoolimuuseum,
3def0a86b4e24cf39e87efcb7f001e29,Muinsuskaitseamet,
74452b75d5c34bce90062c9613f9f0ca,Järvamaa Muuseum,
fdc311dda5434e13a3081724c421e7a6,Mõniste Talurahvamuuseum,
aa76a24883cf4138879e65b6289ede21,Iisaku Kihelkonna Muuseum,
bbb50a3423444cfdab3e508278ed5e26,Muhu Muuseum,
639e7489150147acb767f6774ed82361,Narva Muuseum,
6f36b41f4cfb40d6a1668b5bf392a9fd,Kreutzwaldi Memoriaalmuuseum,
ab8c1e52e82442b188edad5ea9e61b53,Eesti Tervishoiu Muuseum,
05719d5b7a1a4784aa998637c103773a,Eesti Tuletõrjemuuseum,
1abb92768c6248e489263ba3ddb89028,Haapsalu ja Läänemaa Muuseumid,
6603360d817349dcb772d21b8d75f59d,Harjumaa Muuseum,
e0eb7879273f42a89c2db9c8e7ba5c45,Eesti Sõjamuuseum - Kindral Laidoneri Muuseum,
95aa8cd948c84ccead2900b4ff66e83a,Eesti Rahvusraamatukogu,
7f3dcdd4061f44ac8eb64d311007dd72,Eesti Spordimuuseum,
87263a7921d145e5bd39aef10565ed2a,Hiiumaa Museum,
db01de1df8ed4812ad743bbd1fd1ac11,Eesti Teatri- ja Muusikamuuseum,
c82cae531f0840f6b529a093b604591c,Eesti Tarbekunsti- ja Disainimuuseum,
59a1a95ecf1845aeba3dc66e00a3ee3c,A.H. Tammsaare Muuseum Vargamäel,
24b7855e20fb489d9218204f41ac2692,Eesti Maaelumuuseumid,
31c007b5ff6e4ef2896426f42703413d,Eesti Maanteemuuseum,
b1acd3719794461bb929c9dc2d23035c,Sorø Kunstmuseum,
f171ba72cb444a27a41f457bc21e9eed,Thorvaldsens Museum,
18ee71c3a3c14565887bbf48215ffe57,Eesti Piimandusmuuseum,
e199f6fcfe014c52a1cdfd4756fd9d57,Eesti Kunstimuuseum,
5e595cb81453427880976b0d8a46dd5c,Sydvestjyske Museer,
dacd173ce5fc409782886f2a651bfea9,Tjóðsavn Føroya,
fb59ae74715946a3808f1df6a190e7e9,Slots- og Kulturstyrelsen,
90c168b7848e4ec391090261e9b6e386,Magasin du Nord Museum,
ba04226575204c0b972e4f26dcd76df2,Frederiksberg Stadsarkiv,
0e8e0f736be643fe86a5bc1818036bac,Københavns Museum,
1725485f4d0445e8bd3a614dbcc4975d,Københavns Stadsarkiv,
5d8571176fba41fe9eaecf0a96417a44,Skagens Museum,
0661109d9fae42e99fe2a22758506851,Nivaagaards Malerisamling,
21fec6faf0b04ae6b70f729314bfd64f,Rudolph Tegners Museum og Statuepark,
09984778d7de4579b4226298bd1422ce,Nationalmuseet,
fc4a505d820348339bc19e8e2cddd518,Kolding Stadsarkiv,
3b04dd0c529d4086971e1f850b2cbd79,Státní oblastní archiv v Praze,
4ebfd359740149e69c3d741c42bcfcad,Vědecká knihovna v Olomouci,
226003e1ab284fd0a15b24ef193e7eb5,Det Kongelige Bibliotek,
241b1b33aa6d4e198b07138d3db4920f,Uměleckoprůmyslové museum v Praze,
51b517d84e284263bdd71465c020ecad,Virtuální muzeum,
b272eaa92ab04dc0b3fab46b16ee71a8,Arbejdermuseet,
