"entry_id","institution","open_data_platform","open_data_volume"
"7EYExB1wUUtWzvEeB88OPd","Государственный музей Л. Н. Толстого","Europeana","90"
"3gQuqMpwssGfFYqhztAlte","Переславская неделя","Wikimedia Commons","903"
"1RBwyRf7mEBj49jdXdlS58","Эхо Москвы","Wikimedia Commons","312"
"3m4c8hEaTS9dwATwxEnon9","Тульский государственный музей оружия","Sketchfab","15"
"1yzvatE58vOgBOoum1bN8m","Устная история","Wikimedia Commons","255"
"42xpSodO6FBkU7nT0DwoxX","Народни музеј Краљево","Wikimedia Commons","519"
"69IcBGUG0A7GrKesKydFyf","Liptovská galéria Petera Michala Bohúňa","Aggregator","749"
"5ml6vIUVJVJZJgEGgIwfPG","Факултет драмских уметности у Београду","Wikimedia Commons","409"
"59hikvNHQSlhpZbrnToF6E","Galéria Miloša Alexandra Bazovského","Aggregator","72"
"5EF3Oudh2tmeaTbX0hCV6z","Galéria umenia Ernesta Zmetáka v Nových Zámkoch","Aggregator","1,513"
"7kGmXjbYbFWl8ZzWr9xIs2","Galéria umelcov Spiša","Aggregator","138"
"bBF5ibsFwbRyiLhQwQAoU","Радио-телевизија Војводине","Europeana","38"
"Wyx7QklhCmMD7oUD3maza","Народни музеј Зрењанин","Wikimedia Commons","191"
"EZPzxNxPgD8ZizBtqMuP2","Botanický ústav","Europeana","6,404"
"2brm4wIfGKRY7SYpGmfJST","Универзитет у Београду","Europeana","21,086"
"45qF0YjfG9Mv2evo2NWyTm","Digitalna knjižnica Slovenije","Own website","317,226"
"5oThxvEJ547w1bmWT0GRBR","Knjižnica Mirana Jarca Novo mesto","Europeana","85"
"7h1UVNCJfx0DXBoBfAc83n","Knjižnica Josipa Vošnjaka Slovenska Bistrica","Europeana","283"
"60EdCOp8SeZz4r4d97Oy3K","Slovenská národná galéria","Aggregator","15,561"
"6K9maTlY7ayn50nBKlS7Rs","Koroška osrednja knjižnica dr. Franca Sušnika","Europeana","223"
"3dQglRu3jdX8QAfeUC8L6R","Oravská galéria","Aggregator","1,303"
"1ivTU8GGIhQK0MZ1fhMX6B","Knjižnica Ivana Potrča","Europeana","20"
"1dug0vpx2OHZaCYWiNTtxN","Goriška knjižnica Franceta Bevka","Europeana","3,539"
"2tjgMU2eJgCMS45odS5ocr","Mestna knjižnica Kranj","Europeana","796"
"5Wpo9vbw5A8bUlgqnJ6rdy","AD&D 4D Asociación para la Documentación y Divulgación 4D ","Europeana","19"
"25C2zn1AYJQGl4TRM95G4z","Muzej in Galerije Mesta Ljubljane","Europeana","15"
"6utSfSVHH20VBSAtFqgzrn","Moderna galerija, Ljubljana","Europeana","2"
"eSizh3vjO4ws3360YbF9o","Slovenská národná knižnica","Europeana","69"
"1xrXsDTwAFDFt8AHZXkQwl","Slovenská akadémia vied","Europeana","6,404"
"6vCPd8wtCQZPsEQ7DXL7Fc","Slovenski etnografski muzej","Europeana","954"
"4L5pvAfARCcBBDRXeay47I","Slovenski etnografski muzej","Own website","0"
"8yIjHcU7FSwlmguanLFqR","Osrednja knjižnica Srečka Vilharja Koper","Europeana","56"
"73AILuD5LXbRu4cBFQxiUU","Pokrajinska in študijska knjižnica Murska Sobota","Europeana","48"
"2zTXe90Efnr6NIOU5B3gXE","Narodna in univerzitetna knjižnica","Europeana","206,104"
"UUbknrfklq1JUApMNZK1x","Osrednja knjižnica Celje","Europeana","1,611"
"4HVsbN13I8iuO0soSWg8nM","Narodna galerija, Ljubljana","Europeana","5"
"1QSGYkmSTyeiSMe0hSQHRC","Vzhodnoazijske zbirke v Sloveniji ","Own website","0"
"vpL4nIO4Cqe6I7pZAb0zq","Vzhodnoazijske zbirke v Sloveniji ","Europeana","954"
"255OmJDhIHoHsfqPHq8loW","Archivo de la Diputación Provincial de Badajoz","Europeana","2,214"
"2vE20GX0r6zShrMDQodzKt","Slovenski glasbenoinformacijski center","Europeana","295"
"19RYTdFxp38dOGRI520lMK","Ajuntament de Barcelona","Own website","9,367"
"6MquobRYQREIF2fTfKtXK6","Ajuntament de Girona","Europeana","14,958"
"5aOz23gNcmVyrha45QDsr0","Ajuntament de Girona","Own website","0"
"1B9NY8a5pq9XTNncJHFTUJ","Arxiu fotografic de Barcelona","Europeana","39"
"5K2yjims2RdKj5lUp2qPIH","Agència Catalana del Patrimoni Cultural","Europeana","6"
"7gySsWp19GB8AlXJ7OTT4z","Biblioteca Central Capuchinos de España","Europeana","3,124"
"3Jm8BNCJZJ9jPyKowtt1CQ","Turistično društvo Vurberk","Europeana","2"
"22cfSCK104ruCpxnG7Dmb2","Biblioteca da Deputación de Ourense","Aggregator","129"
"1B5hMAea9DLnpUvcvaK5Nt","Biblioteca da Escola Municipal de Artes e Oficios – Vigo","Aggregator","37"
"2UavCCVjvOXEF0usOr5qGd","Biblioteca de Galicia","Aggregator","4,216"
"4NFLLJrwHF1gTanFMbXiGR","Biblioteca do Museo de Pontevedra","Aggregator","570"
"6mGpW7xpAMvoiaatKYHak","Biblioteca Digital Real Academia de la Historia","Europeana","23,310"
"2TKeSacHPKsWJ8UzyY6Fod","Biblioteca do Mosteiro de Poio","Aggregator","528"
"N1hkYHTQuvFpbo7WBQOMy","Biblioteca Municipal de Estudos Locais","Aggregator","202"
"5Hsn33CYJFiuMLpIrUPylY","Biblioteca Digital de Castilla y León","Europeana","64,303"
"udRsObSnORpx7vetMmdVL","Biblioteca Dixital de Galicia","Aggregator","85"
"4DZZkAoW0mhTK54grgOPmK","Biblioteca Digital de Castilla y León","Own website","0"
"7cJrI5jrCuJguPjPazKF8Z","Biblioteca Museu Víctor Balaguer","Wikimedia Commons","456"
"01qPTHulIAG8wI45F5sQaN","Biblioteca Nacional de España","Own website","218,674"
"3Z2rShCtVNcFeUdIVBUTpd","Filmoteca de Catalunya","Europeana","30"
"5YBubBg2GiOhE1SQEIe5ao","Biblioteca Pública de Pontevedra ""Antonio Odriozola""","Aggregator","272"
"2VVQIBm5yxdRMQGUq3gQmz","Biblioteca Virtual del Patrimonio Bibliográfico","Europeana","29,171"
"11QFDkqMlQEFeHeikvsZzM","Ciconia: Biblioteca Digital del Patrimonio Cultural de Extremadura","Europeana","9,924"
"5CHStZ3rzkgGlQlQ5YSoU2","Biblioteca Virtual de la Provincia de Málaga","Europeana","1,780"
"7EyR8rPhXNodrkw2McHX9m","Biblioteca Pública de Lugo","Aggregator","134"
"6I2hLl5CwJgHNSiC1XVdX5","Biblioteca Virtual de Andalucía","Europeana","45,940"
"2Np86uhvzdW6muEPEwrHvZ","Biblioteca Virtual de la Real Academia Nacional de Farmacia","Europeana","14,745"
"1onCgyu8EuSdyKK4zNqS4i","Biblioteca Valenciana Digital","Own website","8,196"
"5d7aojskVvz6rMty0vxDco","Biblioteca Virtual de Asturias","Europeana","25,372"
"7zp1mqxRfVmBnk167fV6e1","Liburuklik","Europeana","6,301"
"5cILkLQ0cYAQvyZJo8sd6c","Liburuklik","Own website","0"
"1rBUVBcjVyagmc1CJ5Sl2W","Fundación Sancho El Sabio","Europeana","6,426"
"6yUWaidEsJRGevG8GHiIdF","Fundación Joaquín Díaz","Wikimedia Commons","2,765"
"5M1lhRWvb1fB6wepfpNrtz","Fundación Francisco Giner de los Ríos","Europeana","136"
"1mMbrE72FJd6XpHCucnlm3","Institut Cartogràfic i Geològic de Catalunya","Own website","23,844"
"1uEu0fpTdKqfnpdXhfByyA","Museo de Arte Africano Arellano Alonso","Wikimedia Commons","45"
"4XngVitWQ3c94uDTrgv4zy","Institut Ramon Llull","Flickr","2,524"
"CbRBBRsDzkqehXRQkZaNM","Filmoteca Española","Europeana","53"
"69oKXFdZXa0bVNWoXURir3","Fundación Ignacio Larramendi","Europeana","13,855"
"6VZRtKEX1hYRUIPy8vSS2J","Fundación Penzol","Aggregator","1,128"
"6GR4WyoL4UJzBlRTwNU7bp","Real Academia Galega","Aggregator","1,311"
"36VimLZHKfxfTMtjX0idXx","Museo del Romanticismo","Wikimedia Commons","132"
"5t6MheT9Ak0MvMwVaFlEPC","Museo do Pobo Galego","Aggregator","408"
"7bVdfkzZacaZygVBRm7YGR","Museo del Traje","Wikimedia Commons","57"
"ppZm9fR9es7Whq81wEsSZ","Museu Frederic Marès","Europeana","38"
"6FJWWFWIX3yiYDtUON7ILb","Real Academia de Jurisprudencia y Legislación","Own website","0"
"2fCdUXYZZbnACDLRpnUQrR","Museo Nacional de Cerámica y Artes Suntuarias González Martí","Wikimedia Commons","25"
"55sfuwYWkCVpckIHoSjnmY","Real Academia de Jurisprudencia y Legislación","Europeana","1,489"
"4tYHNo0shHJXchfTyREDu9","Museo Sorolla","Wikimedia Commons","77"
"3bFwoUIqXTTd9HAul0l12B","Museus de Sitges","Sketchfab","3"
"182dpu1fPfHwb2xBZnEYdT","Museo de Historia de Madrid","Wikimedia Commons","58"
"5WaO34ZQ4nAZ4beQAGwdwq","Universitat de Barcelona, Biblioteca Patrimonial Digital","Europeana","5,353"
"bZmwrzsPt7MoMmT4op4Yl","Repositorio Documental de la Universidad de Valladolid","Europeana","967"
"35W6IsLZhw2yR5YMvbnt3H","Repositorio de Objetos de Docencia e Investigación de la Universidad de Cádiz","Europeana","511"
"4f6aJtKADJIFLEmVJY3qgs","Repositorio de Objetos de Docencia e Investigación de la Universidad de Cádiz","Own website","0"
"5Owikgu4Ql2EBAgKPAvzmE","Repositorio Institucional del Banco de España","Europeana","13,741"
"2WsD4auRI1pbQuD1x7VSNy","Ájtte, Svenskt Fjäll- och Samemuseum","Own website","2,910"
"5gMToyThHuoI2dyRfB2lyj","Arbetets museum","Own website","200"
"5RDiWRaX4eOpMPBFAeCupL","Regira, Repositori Cooperatiu de la Diputació de Girona","Europeana","31,180"
"1SYr2p8Ny0kBA8RHQQwbW3","Repositorio Institucional del Banco de España","Own website","0"
"4QRePhiB7Wgl96xYhdFGBm","Repositorio Institucional de la Universidad de Oviedo","Own website","0"
"1YqFUec0sTX9NQrRJmkXa5","Repositorio Institucional de la Universidad de Oviedo","Europeana","497"
"5LXjXfWqi6vXJtN3tUZjgP","Regira, Repositori Cooperatiu de la Diputació de Girona","Own website","0"
"1bRrtjM8PhH9c6549mKk7O","Universidad Politécnica de Valencia","Europeana","4,395"
"7rBxkW3HqGpgH8wzH2mYr6","Universidade de Santiago de Compostela","Aggregator","184"
"3r1bF6SS9LjJWkrcRBOz7F","Universidade de Santiago de Compostela","Europeana","5,144"
"6fY41Oid0p0wsmqdpHTyYP","ArkDes","Aggregator","85,263"
"6LQBFyOEUifqLJuGFfrxgD","Enköpings museum","Aggregator","1,502"
"6o4SIQPIiX8sw6glRXZFMZ","ArkDes","Europeana","29,199"
"5t1i4cPyIVxHEbKvPIRRRs","Dalarnas museum","Aggregator","34,653"
"5GB6R7jItAEyIKslfhDPXH","Blekinge museum","Own website","0"
"5AeT5zyK57iV8txZtQLyoB","Burlövs kommun","Own website","0"
"45foyyLEuhIwNnX0Qxz3as","Arboga kommuns fotoarkiv","Aggregator","109"
"7CnaV67us180PEaRGmAwye","Arsenalen","Aggregator","1,398"
"65Lus3KjlqcaFEij5JJBE6","Armémuseum","Aggregator","104,602"
"5xjoCbzGUygaMT8d10RTED","Bohusläns museum","Aggregator","118,352"
"2htFm1XVOgtj1trdqcQyB0","Bild Linköping","Aggregator","1,100"
"4MLXszqnY8SSbdaOuI4Ngu","Göteborgs naturhistoriska museum","Aggregator","16,508"
"6SJXXimLzaNKoPu8LyL8Ej","Föreningsarkivet i Sydvästra Götaland","Aggregator","6,237"
"6bNpiANJysAnoTxHS2ZS7k","Grenna museum","Aggregator","11,060"
"4ZHCpSglIhlgJxjkcG1TAG","Göteborgs stadsmuseum","Own website","33,203"
"2zCEJhKCjPunSaHlcq5zkX","Gotlands Försvarsmuseum","Aggregator","37"
"86bi4jQcoORpQt5fsK7hX","Eskilstuna kommun","Own website","24,613"
"6fZK0saAZy8n3fQuH8YkL","Etnografiska museet","Europeana","269,608"
"5KLKaQv1hLDWO2decgLTxN","Falbygdens museum","Aggregator","23,352"
"KDrfpZkNcxd7whq9i6O2T","Flygvapenmuseum","Aggregator","24,554"
"4kGbgtrYrzwfdGJ2m3Sdzc","Folklivsarkivet med Skånes musiksamlingar, Lunds universitet","Aggregator","8,410"
"6BjGvhH55bXHiyxn58q8cy","Gustavianum","Aggregator","5,862"
"2UBpL5JrLTYqYCQv5LhAk4","Hallands kulturhistoriska museum","Aggregator","31,327"
"2s4mxAQXQg1ESxDC1c46HE","Hallwylska museet","Own website","42,956"
"7fMY1j7b9jzEzrPVssIY0i","Historiska museet","Europeana","38,181"
"V9JZJFkOFk32GhvTKVyBY","Järnvägsmuseet","Aggregator","154,189"
"2L37WGBMX2seyPLxsZ02kw","Hemslöjden","Aggregator","21,545"
"4cAlwcLcFVDhQ1701I6gWI","Hallwylska museet","Europeana","13,928"
"5DzBCOzxufAbylld7Fqlz2","Jönköpings läns museum","Aggregator","19,247"
"6b8dqEuUphO3CUruWtbkkG","Institutionen för naturgeografi, Stockholms universitet","Aggregator","1,393"
"3ZyuEvZi8o8BnhYTyJzgSy","Jamtli","Europeana","12,454"
"465UOJMgiN355j0mumJvZm","Hälsinglands Museum","Aggregator","8,569"
"3Xv2v940OdkCOp1Lj5vZDw","Kungliga biblioteket","Own website","0"
"4cEd7mocCnajif1mipKQ14","Kulturmagasinet","Europeana","25,222"
"7xF08O4zsyqUkYL8yPRR2a","Länsmuseet Gävleborg","Aggregator","86,636"
"2jncTydl6gS7WkcesRf4OK","Litografiska Museet","Own website","1,817"
"1h87rsE0whGzLC5wk65wO3","Karlsborgs Fästningsmuseum","Europeana","23,967"
"7p6Mae7JsLYZCR8UJvRDug","Kulturparken Småland","Europeana","36,217"
"4jc6UDbyQHChZuNCq1ucU2","Köpings museum","Aggregator","376"
"4vHuHTHLa7v1SUzD0tNxpv","Malmö Museer","Europeana","46,404"
"1k0a6ii8w0lhYz4GL9cWUZ","Kalmar läns museum","Aggregator","29,169"
"3adbQb50z8okzNX4vW0Yqw","Livrustkammaren","Wikimedia Commons","46,411"
"2I1ji0b3kHORjkxvSR4MJL","Marinmuseum","Aggregator","157,777"
"6tuGoTmzjztjK0pTlIkrhv","Norrbottens museum","Aggregator","9,995"
"3JmzLckamC3hzbPFNLADpQ","Mölndals stadsmuseum","Aggregator","35,532"
"2HgsL41aX7yBgccYqjqIpT","Örebro läns museum","Aggregator","82,640"
"6qcIGpvMAo03EoX8g3YpZI","Norrbottens museum","Europeana","56,744"
"0VFQ38os6FYwWvvEcdqYX","Nationalmuseum","Wikimedia Commons","6,249"
"2fH5m8RsCcTvlp7n06GZPj","Nordiska museet","Aggregator","106,224"
"38CitXyHISnIDogXkOxLpf","Medelhavsmuseet","Europeana","41,772"
"3fFpxIZ9vN2Ge35mH19ZPX","Musikverket","Wikimedia Commons","15,219"
"1kBIxfgJTZ7GO2V43LtZ2j","Östasiatiska museet","Europeana","34,292"
"6PiVt38tEFATXPdgslwkge","Nordiska museet","Wikimedia Commons","27,310"
"39oFss6FoRn9EW31fztUf0","Nationalmuseum","Own website","40,000"
"3Syr3C5UsL2fuQf5zrtbvr","Miliseum","Aggregator","15,462"
"18U2yOt6vup8oBDH4nkwcT","Skansen","Aggregator","14,257"
"1maeTOBBOuizVFZ25Gpt0i","Snus- och Tändsticksmuseum","Aggregator","3,080"
"7vjyB9UnT74hdjrYG2uE5p","Österlens museum","Europeana","8,246"
"6kEZ8D53UjHwyGoPuhe577","Sjöhistoriska museet","Aggregator","131,397"
"4hQqVFtSMNZ3us0G0P2jfU","Regionarkivet för Västra Götalandsregionen och Göteborgs Stad","Wikimedia Commons","75"
"56KSniZzWLGVkpSemSgLdM","Postmuseum","Aggregator","22,822"
"1ZwTTSdmUlDyRmkQmAgRaI","Riksantikvarieämbetet","Europeana","872,316"
"74Jb7aBFGFX3rqGnXJPII1","Skoklosters slott","Europeana","5,758"
"yXyokDxBgYgHaXVMmFGXl","Riksantikvarieämbetet","Flickr Commons","2,042"
"6B7G5Znm1aSI4cHDMtPzVu","Östergötlands museum","Aggregator","5,997"
"15U0n0ZXxjSjiwCG7zGCXp","Riksarkivet","Own website","80,000"
"XALh81wq12Z5sMrHplAMz","Riksarkivet","Europeana","5"
"1FBd94ldhK7nGjc0y7HXdl","Sörmlands Museum","Europeana","97,743"
"5TQ2qRWcHwHCy8QgNNxEWX","Stadsmuseet i Stockholm","Own website","187,733"
"yjVETsOlg2EEl6jSwg6zO","Tekniska museet","Aggregator","151,577"
"23stutwFP1nyHa3c5pslDm","Tekniska museet","Wikimedia Commons","3,323"
"1vCTaE49OfunNg1QOxM1Br","Spårvägsmuseet","Flickr Commons","250"
"3BnMtrhUmx4WcYHptwgBrJ","Teleseum","Aggregator","1,362"
"4HcHebfb8Pw8acKMWFmJYf","Thielska Galleriet","Wikimedia Commons","795"
"7nPRsOt2KCQRHyftdHijfP","Sundsvalls museum","Aggregator","3,608"
"5wFzsphqESrGD9PIJwvTgs","Trelleborgs museum","Aggregator","6,899"
"24JjHnYCPRlGdi9RYHWsjt","Statens maritima museer","Aggregator","467,833"
"18H7bEvrcfO3OYw3fGUMdZ","Universitetsbiblioteket, Lunds universitet","Aggregator","61,935"
"2mhKeeWe03fXKl8uVzEeXP","Upplandsmuseet","Aggregator","23,840"
"4BJ6oAwHhXCs0WFaIbxWQF","Vetlanda museum","Aggregator","858"
"2CEzpfrsFPik6t7EPGGphw","Västergötlands museum","Aggregator","62,719"
"2Cgog1zjMEJd9QqEGqHyz7","Världskulturmuseet","Own website","73,006"
"77jyMFIcpznS3HLwWcPQCI","Vasamuseet","Aggregator","21,814"
"2UMeuzEjiQKmWtyWvBVHHP","Västmanlands läns museum","Aggregator","32,350"
"3ioo5XekR0R0hA8OOvepXM","Uppsala universitetsbibliotek","Aggregator","113,582"
"1oZq7NtGoCcOb5aOBDTB5I","Värmlands Museum","Aggregator","13,736"
"3VSlIXBlo2UniRY42DpCVZ","Vänersborgs museum","Aggregator","196,792"
"GxnccK2y4qxKSAwTBbBNt","Värmdö kommun","Aggregator","4,919"
"3X1QlqGRQvtTrrbEwPzFLQ","Bibliothèque du Genève","Europeana","90"
"4oXN2RqbeR1MWwF5eooYJI","Hochschularchiv der ETH Zürich, ETH-Bibliothek","Europeana","27"
"6nsAbLeWXZOZC0mGwDi3zd","Bildarchiv der ETH-Bibliothek, ETH Zürich","Own website","578,459"
"uVRuJR3LFgt3ooqpydBa4","Archives Cantonales Vaudoises","Wikimedia Commons","132"
"2LumARcbYcG4rml5jdcO85","Bildarchiv des Schweizerischen Arbeiterhilfswerks (SAH)","Own website","1,900"
"63Ya0vGR9i7T0SNmR5Eacf","Bibliothek Zug","Aggregator","5,477"
"2JoFtbqKKXfjVdLs5tvHLu","Hochschularchiv der ETH Zürich, ETH-Bibliothek","Own website","54,044"
"1FWRplDwuLr2iOn3Wiedeg","Archiv Ortsgeschichte Wetzikon","Wikimedia Commons","32"
"2gXVoOGQmoHuD15OxrS1vp","Bildarchiv der ETH-Bibliothek, ETH Zürich","Wikimedia Commons","60,063"
"3TIMzMJe0aQ2AU94MpBJsk","École Polytechnique Fédérale de Lausanne (Musée Bolo)","Wikimedia Commons","715"
"2OSLdgWeMPEz56p2nhBSIP","Archives Cantonales Jurassiennes","Wikimedia Commons","3,110"
"50wB4HbZic7nfJQNK0sCU9","Historisches Museum Basel","Wikimedia Commons","333"
"5FCXIpR6FS9IhJ9fpEr5Y1","Max Frisch-Archiv (ETH-Bibliothek Zürich)","Wikimedia Commons","82"
"ndPNCFi5V5zboKQ1dPUlc","Kunstmuseum Basel","Own website","4,100"
"3QqbqRm7N98RWlGuAjUKcM","Institut universitaire d'histoire de la médecine et de la santé publique","Wikimedia Commons","105"
"2pz9W2dsRauypQvc46M2GL","Musée de la Chaussure","Wikimedia Commons","350"
"2xxeoLaGc4m7VnIXBh5pn9","Neuchâtel Herbarium (Université de Neuchâtel)","Wikimedia Commons","38,928"
"319CeMcxN3vAhLIKoUEXqJ","Kathryn and Shelby Cullom Davis Library (Graduate Institute, Geneva)","Flickr Commons","64"
"32l7ORmt8B44kGActQOudd","Naturhistorisches Museum Neuenburg","Wikimedia Commons","2,138"
"1OxMnGGx4Zxh6rj9qEYLku","Kooperationinitiative Museen Baselland","Own website","0"
"3Unn9dTk3dxn7eVcH7a6Qa","Musée Guérien","Europeana","61"
"F45ieUnw9WLhMJcCXh5d2","Kooperationinitiative Museen Baselland","Europeana","36,302"
"5AjABRpm6DSv5jFLYTVaWi","Kunstmuseum Appenzell","Wikimedia Commons","15"
"2d5xpy5e2UBPyIKzI7scQw","Schweizerisches Nationalmuseum ","Aggregator","106"
"4qV7HQ6f0IubfkN0Xlgb3c","Universitätsbibliothek Basel","Wikimedia Commons","6,468"
"6UqI7ne25WzyBKy3UyBd4n","Thomas-Mann-Archiv (ETH-Bibliothek Zürich)","Own website","2,842"
"buNkJzqtz4wKVqG0aJLwr","Rousseau Online (infoclio.ch)","Own website","10,000"
"2oZUMCKmAuoYBvVOuRLr88","SBB Historic – Stiftung Historisches Erbe der SBB","Wikimedia Commons","12,204"
"6WpE16PnjSzb9cbHY8IUF9","Schweizerisches Bundesarchiv","Wikimedia Commons","5,455"
"6PmOBcWR2OXGnOUrtChv8Z","Schweizerische Stiftung Public Domain","Wikimedia Commons","824"
"3nXVaUAd9Hlnx9fPO4L4OD","Stadtarchiv Baden","Own website","1,509"
"3HXqZG3yCA2cZL2eM1YRyo","Schweizerischen Nationalbibliothek","Wikimedia Commons","36,241"
"odxlfwHT6RIF00JXgWNGW","Stadtarchiv und Kläui Bibliothek, Stadt Uster","Own website","0"
"7EYKdbD9NxHT0Kh4J0plUM","Zentral- und Hochschulbibliothek Luzern (ZHB Luzern)","Wikimedia Commons","1,606"
"l0kGhyQyH73GCS7wEOaPq","Центр досліджень визвольного руху","Europeana","1,207"
"756Eudl5NiQ9qooMAlJYl3","Zentral- und Hochschulbibliothek Luzern (ZHB Luzern)","Aggregator","3,617"
"59F1s6Lsl48GovDWabnz99","Zentralbibliothek Zürich","Wikimedia Commons","2,399"
"2fwMMYuVgXA4AvQvtxi60s","國立故宮博物院","Own website","25,041"
"70pocuATdM4tPmOuY2mkjR","Державному політехнічному музеї, Національний технічний університет України","Europeana","124"
"4VLMqycn4UjEhteBXwDbO8","Zentralbibliothek Solothurn","Wikimedia Commons","3,218"
"4BqvCGA71DHgyIiywL3xe9","Київський політехнічний інститут імені Ігоря Сікорського, Національний технічний університет України","Europeana","25"
"3Spj3nX2NHL7jJAiSB46Md","SALT","Flickr Commons","2,342"
"2eh1EidGP3mok320HUD37K","Научно-техническая библиотека","Europeana","25"
"5crwK5oqGgqJtCticRMOBg","Presidency of The Republic of Turkey (Archive)","Flickr Commons","49"
"8cfb0iBkOvTdVGLgroa6i","Aberdeen City Council Collection","Art UK","27"
"36gnk9mes4iVTssObjx2iU","Aberdeen Maritime Museum","Art UK","62"
"3vCY2vmjfLfRuKLONZKdfB","Ashwell Village Museum","Art UK","1"
"2HjYABMqzoSTFkiofjMhNT","Arbuthnot Museum, Peterhead","Art UK","9"
"7lMjri9Fx9NfoDNJQPtQHb","Archaeology Data Service","Europeana","3,488"
"6mIM3wAaMzxKOwBEaStTiA","2Culture Associates","Europeana","6"
"6DDQPBvZmlXtDKYXwySRh7","Aberdeen Archives, Art Gallery and Museums","Own website","5,530"
"4Su6dKuPD6A2XgqXazM6fn","Banchory Museum","Art UK","1"
"8RS9itwpXDp8i65CPkUpr","Aberdeen Archives, Art Gallery and Museums","Art UK","145"
"4vioLMpHztgt8lJqtwzwx1","Banff Museum","Art UK","1"
"18wlf07olj2Xb2TKexvHvI","Bath Postal Museum","Art UK","1"
"5cX5lcyRZuhHbgEjyLFoBr","Aberdeen Archives, Art Gallery and Museums","Wikimedia Commons","5,039"
"3oONCboZaOr2rIQkgeaAFw","Bitton House","Art UK","10"
"1OTnAX6izVxPBsKXt4U1tC","Beith Library","Art UK","4"
"3KlwnFgrs1jteDCuBLUzWH","British Library","Own website","0"
"4vnsBHW8iNmc0xooMbGweP","British Library","Wikimedia Commons","90,025"
"3lhVNmAuicKzuyfopYXSTf","Birmingham Museums","Own website","10,275"
"5qcmeVIIHc7MtCc5ZfEkJH","British Library","Flickr Commons","1,073,492"
"5KuiMlAswrh7AO0Cmzub4p","Buxton Museum & Art Gallery","Art UK","58"
"6agt7tTbG4srngIgnvHaSd","Brackley Town Hall","Art UK","4"
"1rzRVl5q8tiCv8vvHzrcJO","British Library","Europeana","11"
"4fRY2nwjVEPI51uqoi490b","Braemar Castle","Wikimedia Commons","35"
"6QSn80Niz5Vyz89WJ9TFvJ","Carisbrooke Castle Museum","Art UK","27"
"4OjO0ruODXym7YUnkn4Kp9","Birmingham Museums","Art UK","1,127"
"2tKf6g0aLg9xPPlIcrAe2j","Captain Cook Birthplace Museum","Art UK","2"
"7iZsMNiAcKAKZFOEM7lyka","Bodleian Libraries ","Wikimedia Commons","8,194"
"1ZgSTRiqe80UUz3ETAVsEM","Dereham Assembly Rooms","Art UK","2"
"6G5kd7PUyhT5pf6QpalvnU","Cricklade Town Hall","Art UK","2"
"1cueErMofkNvZfL9U5HGyn","East Riding Archives","Flickr Commons","814"
"6kBhKWoxoT53ZdRExuLrun","Coventry Council House","Art UK","2"
"lGR6yuaO22wYAycBy23rj","Danum Gallery, Library and Museum","Art UK","125"
"2UmgT8dEEuzpJySmaeHX9q","Eden Camp Modern History Theme Museum","Art UK","4"
"4srOmgKrHk8R36mD3t5tRC","Dorman Museum","Art UK","14"
"cWVaNahFDtZZL0jPL6GsC","Cusworth Hall Museum and Park","Art UK","15"
"bs0NkMOzFvmMdTurj5ZBM","Doncaster Mansion House","Art UK","15"
"2pZWhmQzzfAMSUU9FhyiqB","Fitzwilliam Museum","Europeana","70"
"6aT5hfsUrVHvw0ZaNTl6NR","Historic Scotland","Europeana","1"
"19Ot2zpHnneMn1hl4JWNmJ","Horniman Museum and Gardens","Art UK","286"
"1abnKWmcI0lbM5t6k3XlTC","Holmesdale Natural History Club","Art UK","2"
"2DC8dYiRHDBjCEB6LTWO15","Fraserburgh Library","Art UK","7"
"78p5eJtjjs9iyR5h6zfA9N","Fraserburgh Town House","Art UK","4"
"6aGpvgQaVcdL8vpuVfgdig","Harris Manchester College","Art UK","50"
"5o6adYSMeLfuCoUf8GVV21","Hastings Library","Art UK","2"
"2obm5ay0RWA5keY7mthPhz","Greater Manchester Record Office","Art UK","1"
"4safjE4wK7IcRM6sZWZwZ1","ICE Scotland Museum (Institution of Civil Engineers)","Art UK","9"
"3PSnkw2iUnLzzBwNYhGf3P","Herbert Art Gallery and Museum","Wikimedia Commons","55"
"EUbHEjjKoHzZNHKNTeClO","London School of Hygiene & Tropical Medicine","Art UK","1"
"4bmA3XZml1SuyYzTk6MjOX","Laurence Sterne Trust at Shandy Hall","Wikimedia Commons","48"
"3DAgHBRhchXABVr2KyjVDt","Imperial War Museums","Flickr Commons","714"
"4luWdRKc6sgDLV8JYAKDg9","Jerwood Library of the Performing Arts","Flickr Commons","80"
"DCsPbjUfJEDpjbppZaTf9","Lewes Town Hall","Art UK","14"
"1lLOxUhNR7C0xn2cHxgXnB","Llyfrgell Genedlaethol Cymru, National Library of Wales","Europeana","23,468"
"2GHiaZujeYpG0zZZKMyhWH","Mary Rose Trust","Wikimedia Commons","67"
"4ihgthI3DBtqXNG4badyUn","Maldon Moot Hall","Art UK","5"
"1MICjOxFJ2XGxCSGZcvhVe","Llyfrgell Genedlaethol Cymru, National Library of Wales","Flickr Commons","2,048"
"hp2FHlRXzSOxqLdysfZpa","Jerwood Collection","Art UK","23"
"5RQsiG0nTsJ97WHNTSN0pf","LSE Library, The British Library of Political and Economic Science","Flickr Commons","3,460"
